im_version,im_rating,id,title,content,im_votesum,im_votecount,date,author_uri,author_name,link_attributes_related,link_attributes_href,content_attributes_term,content_attributes_label
1.2024.163,5,11393656171,It’s good,The title explains the description,0,0,2024-06-17T19:52:32-07:00,https://itunes.apple.com/us/reviews/id1668502375,Fismals2,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,4,11393625153,No voice prompts,Need voice prompts,0,0,2024-06-17T19:39:06-07:00,https://itunes.apple.com/us/reviews/id1667835327,Godsmoneyman,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,1,11393528093,Bad app,It’s not doing as I say. Bad app,0,1,2024-06-17T18:58:52-07:00,https://itunes.apple.com/us/reviews/id1612977047,FILE1Gaming,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11393443650,Incredible,Everyone knows the power of chatGPT but it keeps getting better faster and more capable. Absolutely amazing tool with far greater capability than we can yet comprehend and may ever be able to,0,0,2024-06-17T18:23:58-07:00,https://itunes.apple.com/us/reviews/id415014137,JoeFromStateFarm,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11393326172,Research,Very nice,0,0,2024-06-17T17:35:16-07:00,https://itunes.apple.com/us/reviews/id1350296465,Surendra2779,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11392908416,Chat GPT is amazing,I love the ability to get instant response and being to talk to a actual AI assistant,0,0,2024-06-17T14:39:43-07:00,https://itunes.apple.com/us/reviews/id1403367410,pramoujtlove,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,4,11392792839,"Gift shops, equations, and Hello","Hello, my name’s Steve Grant, I work at a gift shop, and this app is extremely helpful in ever way. Wether be how much force it takes to put your hand on a cup, the algebraic equation to how much you want to drink the drink, all of it. Super helpful.",0,1,2024-06-17T13:54:29-07:00,https://itunes.apple.com/us/reviews/id1250383341,harts❤️❤️❤️,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,2,11392633840,Decent App,This app is good but been crashing a lot lately and not fulfilling proper requests and keeps saying analyzing. Also most people probably don’t know but all the catagories that are listed are not actually different gtp’s. They all respond the same exact way and provide the same results as using the default gtp. So I feel like it’s sort of a lie and misleading. I can’t even sign in now on top everything. As a paying member I would like to say this app is not worth $20 a month. It still needs a lot of work,0,0,2024-06-17T12:55:30-07:00,https://itunes.apple.com/us/reviews/id220491486,Danny156786,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,1,11392626993,The app doesn’t even work anymore,"It was a pain to use when it worked, just repeating the same thing over and over. Most of the time it would give baseless and completely false information. Now for weeks it wont even respond, just throwing out every error message in the book. You shouldn’t need a computer engineering degree to get the app to do it’s one job. Don't waste your time.",0,0,2024-06-17T12:53:08-07:00,https://itunes.apple.com/us/reviews/id137954988,Seebear21,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11392623355,New world,Period!,0,0,2024-06-17T12:51:52-07:00,https://itunes.apple.com/us/reviews/id204577484,The Last Punk Rocker,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11392608448,Awesome,It would be better if you guys give a better understanding to ChatGPT For Role-plays For example role-playing The boys it has strong language and death.,0,0,2024-06-17T12:46:40-07:00,https://itunes.apple.com/us/reviews/id1301012734,hsvrrhjshwv,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11392596944,Express,This has truly helped me express and many different different ways. Professionally helps to put things in perspective so no one is offended,0,0,2024-06-17T12:42:36-07:00,https://itunes.apple.com/us/reviews/id299428884,Ermaldo,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,3,11392581619,The new update is just awful!,"Immediately after the update, the application began to work just awful, everything began to be processed much longer and sometimes the text just disappears",0,0,2024-06-17T12:37:14-07:00,https://itunes.apple.com/us/reviews/id1140068270,Недоволен вашей игрой,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,3,11392533295,Bruh,It was soo good but now the servers woint work like bruh why what happend becuase all I wanted was the lyrics to a song and now it’s breaks down,0,0,2024-06-17T12:20:14-07:00,https://itunes.apple.com/us/reviews/id1493077277,Baron fighters,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11392508392,goood,great,0,0,2024-06-17T12:11:33-07:00,https://itunes.apple.com/us/reviews/id158602167,hbhbhbhgy,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11392496532,Outstanding product……….Best search engine +,"Great for recipes, medical terms, math problems, history, geography, psychologygy, locations, entertainment, and any subject you can think of. The best thing is everyday it improves.",0,0,2024-06-17T12:07:26-07:00,https://itunes.apple.com/us/reviews/id175829952,#sr111,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11392496431,Makes me feel inspired,Im not writer unfortunately and while im focused on making my own story one day chatGPT helps me with that self-doubt as when I place my written stories asking for multiple faults on what I should and improve or the faults that I need to get rid of which helps me a bunch I hate rereading just to see multiple errors when posting it online so I appreciate this GPT existence I also use GPT to make stories as well however I never use them I just enjoy reading them now I don’t want to make a long review so this is the end of it!,0,0,2024-06-17T12:07:24-07:00,https://itunes.apple.com/us/reviews/id1142296175,mednsosvs,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11392315679,Miracle,I wish I had discovered it sooner. Excellent tool for writing,0,0,2024-06-17T11:06:20-07:00,https://itunes.apple.com/us/reviews/id433222177,afatimadoc,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,2,11392029132,"Don’t use this to learn, use it to solidify ideas","Full of incorrect information, but great with things that don’t rely on factual information—such as “how do I do x in excel”",0,0,2024-06-17T09:34:00-07:00,https://itunes.apple.com/us/reviews/id198317273,CascioxXXx,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,4,11392007347,Stoobid ai,Stoobid,0,1,2024-06-17T09:27:14-07:00,https://itunes.apple.com/us/reviews/id1653951336,Engineer Gaming (real),related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11391920212,Business made easy,I use OpenAI for my e-commerce business and this thing is a powerful tool. Can’t imagine my business without it.,0,0,2024-06-17T09:00:38-07:00,https://itunes.apple.com/us/reviews/id243308859,Jayster1991,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11391896197,Must use this app!,Ask anything.,0,0,2024-06-17T08:53:18-07:00,https://itunes.apple.com/us/reviews/id1191025436,anonymiuss,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11391892851,Best app ever,"I just love it, it would be way better if there’s a personal Ai just for you so you don’t have to worry about leaking personal information",0,0,2024-06-17T08:52:16-07:00,https://itunes.apple.com/us/reviews/id331805884,Edd1190,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,4,11391878327,Almost perfect,The app overall is pretty good however the last update got 4and 4.o has message caps that are very long and also two at the same time so they always let me use gpt 3.5 which doesn’t have photo capabilities or I will just give a 5 star but most of it is just a 4 star for me,0,0,2024-06-17T08:47:58-07:00,https://itunes.apple.com/us/reviews/id1638423323,Tuo tuo 2,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11391655801,I taught me what my kids say all the time,"It sounds like you've combined several internet and pop culture references into one sentence! Here's a breakdown of what each part refers to:

1. **Baby Gronk**: A nickname for a young football player, often associated with being a prodigy or highly skilled at a young age, likened to NFL player Rob Gronkowski.

2. **Rizzing up**: ""Rizz"" is slang for charisma or charm, especially in the context of flirting or attracting someone.

3. **Livvy Dunne**: Olivia Dunne, a popular gymnast and social media personality.

4. **Ohio**: Could be referring to a meme about odd things happening in Ohio or simply the location.

5. **Kai Cenat**: A well-known streamer and social media personality.

6. **Mewing**: A technique involving tongue posture that some believe can improve facial structure over time.

7. **Skibidi toilet**: Likely referencing a meme or viral video, combining ""Skibidi"" from a popular song and the concept of a ""toilet"" for humor.

8. **Mogging**: Derived from ""mog,"" meaning to dominate or outshine someone, often used in bodybuilding and fitness communities.

9. **Patrick Bateman**: The main character from ""American Psycho,"" often referenced in memes for his intense personality and appearance.

10. **Duke Dennis**: Another popular content creator and streamer.

11. **Alpha males**: A term used to describe dominant or confident males, often discussed in social dynamics.

12. **Level 10 gyatt**: ""Gyatt"" is a slang term derived from ""GODDAMN,"" often used to express admiration or surprise. ""Level 10"" would mean something extremely impressive.

13. **Gooning**: A slang term related to intense and prolonged engagement in an activity, often used in a specific adult context.

This sentence essentially blends various trending topics, slang, and personalities from social media, streaming culture, and memes into one humorous and absurd scenario.",0,0,2024-06-17T07:42:42-07:00,https://itunes.apple.com/us/reviews/id1156552651,Nathaniel Charles Summers,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
